Data,Campanha,Público,Criativo,Ad ID, Investimento , Faturamento (Tráfego) ,Vendas,Checkout,Visitou Página,Cliques,Impressões,Frequência, CPM ,View 3seg,View 75%,Link Criativo,Thumbnail URL,AD Status,Orçamento,"Leads 
(checkout real)","Vendas 
(real)", Faturamento (Bruto) , Comissão Líquida , Taxa (Plataforma) , Faturamento (Ingresso) , Faturamento (OrderBump) 
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Construa + Produza),AD055 VAR9 - Empresário Construa um plano,120243598791930427," R$  0,03 ", R$  -   ,0,0,0,0,4,1," R$  7,50 ",0,0,https://www.instagram.com/p/DTx1g1zDHqh/,https://scontent.xx.fbcdn.net/v/t45.1600-4/620103839_25734883359464726_4271369260972154338_n.png?_nc_cat=105&ccb=1-7&_nc_ohc=5Zus1xspGNwQ7kNvwEp9-2T&_nc_oc=AdnNF-n4cjNoiEMQuc5or_uiMnONTfB3JksNTxM7u7Dz8OVpCvGmICyAIGmnX3oIDBI&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQEyfm40vi0WbUDWHiC4NZB_uQZXRFyvQwHFMEo5kgiVAiwYd1XfVkKRYE3pkXXRXWKKFPGM1Wk_&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AftI0L4OUNsFFRPqmFhPNR-Fhi9wkvGAYYMw5ugv7_hZqQ&oe=698F9FFE,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Construa + Produza),AD056 VAR11 - Advogado Produza de 2 a 3,120243601434460427," R$  1,06 ", R$  -   ,0,0,0,0,39,"1,15"," R$  27,18 ",0,0,https://www.instagram.com/p/DTx1ZChjPIn/,https://scontent.xx.fbcdn.net/v/t45.1600-4/619259470_25734985416121187_8278027550156907598_n.png?_nc_cat=102&ccb=1-7&_nc_ohc=YljisUVSrPwQ7kNvwFu8fex&_nc_oc=AdmPvS9LGY5coL7fYjIDiFL4WkqhOtuzn9D2nHspiMtub2hy6JgmZisQiM4GKzB-r9A&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQEF6JmMvC-NmWihZiMuEcriM8JaQo2iPzvko1w_zTpRYPCJ3P-vw1imYe6uJHIJ2qgYxgQ28Oqr&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfsJbRljt6TTQHxrQRB6Net5KepVAg7UGBQNmIHuq7h0jg&oe=698FBF31,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Construa + Produza),AD056 VAR12 - Dentista Produza de 2 a 3,120243601434470427," R$  0,50 ", R$  -   ,0,0,0,0,24,"1,04"," R$  20,83 ",0,0,https://www.instagram.com/p/DTx1ZJwDJkO/,https://scontent.xx.fbcdn.net/v/t45.1600-4/617900619_25734990432787352_7727146494935790568_n.png?_nc_cat=110&ccb=1-7&_nc_ohc=bE1eOHLnrrQQ7kNvwE0fVd8&_nc_oc=Adm6DuOfBEu6o7qG_FgGXAjJKvQfXFFVqz38GMEfspAYi8P1iTI87H-uO5qGmy4Lh6w&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQFT95KNZuOH_GafOnac5IZ5o2TUXpqSfgmKWXsM6LKAvbt_fFqknoW66jmqZgXV02GDCUOMz8Wn&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afur786QbYy2ww7jrv5mzDGi1N71qPXDy_yLvKFvUSIpmw&oe=698F8E54,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Construa + Produza),AD056 VAR13 - Medico Produza de 2 a 3,120243598792050427," R$  0,16 ", R$  -   ,0,0,0,0,5,1," R$  32,00 ",0,0,https://www.instagram.com/p/DTx1gLOjCzB/,https://scontent.xx.fbcdn.net/v/t45.1600-4/619275286_25735019872784408_8673936615352140322_n.png?_nc_cat=105&ccb=1-7&_nc_ohc=DohOv79lx-YQ7kNvwFKpCyp&_nc_oc=Admwv5qgjuUQq3mxL9mu7UXEo9KnUAwTdXhCciE1YSs7u9xhlBgEZskMIRt4tH3DJMI&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQHG_zEbnaWIpyhEOVbPjthe9jYge5PRh-REyuexeB2UDvhFvyn02YCvry3nwifK1ad1DTwhHGHC&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfvgVIFd_kS-BxAgIgLUTlp6tSyQQqpp3y877mOVGbQ--Q&oe=698FB4E6,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Construa + Produza),AD056 VAR14 - Tecnico Produza de 2 a 3,120243601434480427," R$  0,14 ", R$  -   ,0,0,0,0,17,"1,06"," R$  8,24 ",0,0,https://www.instagram.com/p/DTx1Y7KjOy5/,https://scontent.xx.fbcdn.net/v/t45.1600-4/620616138_25735027082783687_644179907882829244_n.png?_nc_cat=102&ccb=1-7&_nc_ohc=9kscZn4wOcEQ7kNvwH3HoT3&_nc_oc=AdlBFvreL8iRGTdqb1Gxgg76SvSzAwbqRAS87lSp5YJ2dsUTQccddHDMwIis4216Bes&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQGVzs10VObr_0PAo_m3cSDCVr-hBxo14Dn_0mRSWL7O1e_nlfXxNgmwiZ1BR59K1F0BTCgI_yfI&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Aftub_gOi0WKn9FX0rBy0LWMfi-4chDOHHRkR-HOLfzRBQ&oe=698FBE1B,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Construa + Produza),AD056 VAR15 - Pecuarista Produza de 2 a 3,120243601434490427," R$  0,21 ", R$  -   ,0,0,0,0,10,1," R$  21,00 ",0,0,https://www.instagram.com/p/DTx1gQTjOas/,https://scontent.xx.fbcdn.net/v/t45.1600-4/618293457_25735031936116535_1669321547451509944_n.png?_nc_cat=106&ccb=1-7&_nc_ohc=ux2O8l7f91IQ7kNvwE9JjrA&_nc_oc=AdlpWUdixgUZAgEkOXzI6W13HxLVZqGr_7UFaKfTTTPNt-Wvjgf3tBSgTFaNLy04obM&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQFxYoZrpTDpFauRrNxdI3kI50M5Syd3FXuYs7hpAMOayy0kF_9juKazeQfzkkRRypGh-mpvCcFq&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afu74--RebtQl-zlTmIMo16CsShsU7xNE2ssnf7Hn7ADAQ&oe=698F9A90,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD057 VAR10 - Contador Descubra onde estão as arrobas,120243598791860427," R$  6,17 ", R$  -   ,0,0,0,0,423,"1,4"," R$  14,59 ",0,0,https://www.instagram.com/p/DTx1ZncjE6V/,https://scontent.xx.fbcdn.net/v/t45.1600-4/618795188_25735086532777742_5088078097930199750_n.png?_nc_cat=104&ccb=1-7&_nc_ohc=NkBhIFysElIQ7kNvwFXXnxn&_nc_oc=Adm4dfJ_0_jCHxzyBj-Yhaa-UYCv3YwmnkMrc0ZaS3lmsnZulavSl6YdzWwxXduwj9o&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQGZJjhADyQQXWfIAC3FqPm_qk98kAB-zRWtKroPzXS5hLvdeKQifHBeN9_ZZf4cHy3d3jjVU75G&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfsrqJAeEZWC2gXZ79C2lp0qyGz75QArbQhN5N28NW73QQ&oe=698F96AE,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD057 VAR11 - Advogado Descubra onde estão as arrobas,120243598792110427," R$  1,23 ", R$  -   ,0,0,0,0,49,"1,07"," R$  25,10 ",0,0,https://www.instagram.com/p/DTx1bpajPox/,https://scontent.xx.fbcdn.net/v/t45.1600-4/620657916_25735094622776933_3040998385883913889_n.png?_nc_cat=105&ccb=1-7&_nc_ohc=SikWMldFNf0Q7kNvwH0pOFo&_nc_oc=Adnf41CHQExa5uYMmWD_wRlaDJKPr6rJno9SJkAEofiQseqjisIgBlRSW-qEppQLo0A&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQHcMPP5Zl_g3PREx6wprnyb_-Brg7CLPgB9ru6_DRLf5wPPPXejZS20mlugzXbQ7OiVxoAhhPW5&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfvHyKkQXJ0CBtx5qlO83OuuL2-0M4-YV5lKh3uZ1-PpeQ&oe=698FAFA0,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD057 VAR13 - Medico Descubra onde estão as arrobas,120243601819500427," R$  2,39 ", R$  -   ,0,0,0,0,127,"1,12"," R$  18,82 ",0,0,https://www.instagram.com/p/DTx1ZRdDL-W/,https://scontent.xx.fbcdn.net/v/t45.1600-4/619668466_25735123212774074_8633662132028296929_n.png?_nc_cat=107&ccb=1-7&_nc_ohc=t7J4ylxL3s8Q7kNvwHwgNOs&_nc_oc=AdnmlLDQYLOXnbE4q8HoKpR-JwY4vwvv6HqgjsB5rN73cknhdKnh7uI5J4yJP6AZBtY&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQHcRhCi0Uz_xC27wboAdM1gfBHOTXT2G6jNunIVGPVExJ2HgA4WfBvtL3xcCU4Nvp9pufQLe523&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfuyRr-RtQkJAYH_is6kmM21_4KGn30KD4mGjtyD4MmAuA&oe=698F9E9B,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD057 VAR14 - Tecnico Descubra onde estão as arrobas,120243598792080427," R$  1,51 ", R$  -   ,0,0,0,0,57,"1,08"," R$  26,49 ",0,0,https://www.instagram.com/p/DTx1bqUjA7J/,https://scontent.xx.fbcdn.net/v/t45.1600-4/618694219_25735133739439688_5416672383402731319_n.png?_nc_cat=111&ccb=1-7&_nc_ohc=oHjfeGQt318Q7kNvwF72mMm&_nc_oc=AdkHEIdIEFgiN2_Uep8xti3DRWOuroxuWbotLm-p3KEJ73vF4bieBU-EjO26UpHpD1M&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQErc37a7rNKERqjlCCTEzVxbUg-t9AMxe2GY1Sp31kgUNzOrMN9iNbSnNwr5RRWRK0VJxjNQ0ko&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afuv1c9TD2SoeTO2-DoapbtO-w8afSBWW0Gz2yRMBSTRtw&oe=698FA6A4,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD057 VAR15 - Pecuarista Descubra onde estão as arrobas,120243601819510427," R$  10,94 ", R$  -   ,0,0,1,1,1155,"1,65"," R$  9,47 ",0,0,https://www.instagram.com/p/DTx1hACDGvx/,https://scontent.xx.fbcdn.net/v/t45.1600-4/619268550_25735140762772319_2478935599554567170_n.png?_nc_cat=109&ccb=1-7&_nc_ohc=wMlAHxwIO-4Q7kNvwHw7SpN&_nc_oc=AdnemC3nZeekwFqbAMezPNsS30u2gQf82arlOk7jndUK96Qo7xIeKQl5uz88MXAHMpk&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQFVri5D14LY--oeYdTFaqXMkuvm-FL97-aVOSUMwtxSVXGhY_Lky--oepi0GTA4iNi-0SOWK_KP&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfuCLyvJMTL9Pc1YiDybPXjlnF10jSbEzQyVQNOt0goiTw&oe=698F98AC,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD057 VAR9 - Empresario Descubra onde estão as arrobas,120243598791850427," R$  4,17 ", R$  -   ,0,0,0,0,258,"1,35"," R$  16,16 ",0,0,https://www.instagram.com/p/DTx1a9DDCBZ/,https://scontent.xx.fbcdn.net/v/t45.1600-4/620102102_25735080896111639_6723882610920789915_n.png?_nc_cat=102&ccb=1-7&_nc_ohc=k-9U9DwBgwQQ7kNvwFLRSUN&_nc_oc=Adk76UglC_mz4PVYEwqOzapmi5OT18XKumYqpZFf-zLBHDX-VmMyfwQJk5_RkqtYRpc&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQFfq-qhgRdnpJ_DkQnkO1qaz-XMAEZOq8ZfAHhgMiukMbsFqHzMjdc87fELuL1RqP7x08pFvvde&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfumgvxTA9KN724DVh3exY8_BigsxDvF49bWdF829nDa2w&oe=698F8E95,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD058 VAR10 - Contador Planeje 2026 para aumentar,120243601819530427," R$  0,06 ", R$  -   ,0,0,0,0,5,1," R$  12,00 ",0,0,https://www.instagram.com/p/DT25Vo0jBvR/,https://scontent.xx.fbcdn.net/v/t45.1600-4/618625980_25735152432771152_436089791105605575_n.png?_nc_cat=102&ccb=1-7&_nc_ohc=va9OLnR16AQQ7kNvwFb-CVB&_nc_oc=AdnLsB1J3bO5t6SzNgeMjgWGKX8qnnTo2RALlrkser4xmNyzKvp2yfBPJC1lyosl-3k&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQGwfNxHnBvdNUByPX7JIa5nj9ELVLmi1rxVsWafSNRxZqCh9hWsdF09PA3DyGGDZ9N9SVX5MnQN&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfvLxwl3MEJFfZprRGhx5zevDJ-A2Xc1En46Qm38ps3o-g&oe=698FA0A0,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD058 VAR11 - Advogado Planeje 2026 para aumentar,120243601819540427," R$  1,77 ", R$  -   ,0,0,0,0,213,"1,31"," R$  8,31 ",0,0,https://www.instagram.com/p/DT25YsLjJ1N/,https://scontent.xx.fbcdn.net/v/t45.1600-4/619691301_25735157749437287_2247203339295546767_n.png?_nc_cat=109&ccb=1-7&_nc_ohc=Y0J7nv5os7gQ7kNvwGTsMJc&_nc_oc=AdmbaW-uCRK1sM8PyeBXHbBsiUV7ivvYYlBfiUnEXQBTr2ZbBXcir5Kie_9_WbjU5T8&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQFj3-TFmJswIxQmZ7Tiv0C2-9ZmZfGCdjWyGG6CAA3MjoLJPe0uU8xDNnl9l4VJNS31DPfJTxbp&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfuTv05wv50F5cCjIWjwDAOLtX1520nEIdiadxfxBjq5LA&oe=698FA90B,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD058 VAR12 - Dentista Planeje 2026 para aumentar,120243601819550427," R$  18,46 ", R$  -   ,0,0,1,2,1399,"1,26"," R$  13,20 ",0,0,https://www.instagram.com/p/DT25dlOjHP1/,https://scontent.xx.fbcdn.net/v/t45.1600-4/617736029_25735163139436748_4802716404582743487_n.png?_nc_cat=101&ccb=1-7&_nc_ohc=zanMJ1WC408Q7kNvwFtVv48&_nc_oc=Admx0jQpvyqAx02hwiN-LLvwfd9rpewvdF9KCleDPjDviwJjQtWutKq9_03Gb4HJN3s&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQEQRE8YaZeKP_0UjYa2vklzzx0jyNqvk1iOdc18quifJy4vJXmMmpkhhe_fEK-oZj-ep-l40XxR&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_Afu0YPS3M6LB4lfhQ4ZhmFKB5cQvxwSBqCyy9BvulMC_Ew&oe=698FAB1C,ADSET_PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD058 VAR14 - Tecnico Planeje 2026 para aumentar,120243601819570427," R$  3,60 ", R$  -   ,0,0,2,2,228,"1,23"," R$  15,79 ",0,0,https://www.instagram.com/p/DT25cQYDCdi/,https://scontent.xx.fbcdn.net/v/t45.1600-4/618135312_25735174219435640_8931707087414188781_n.png?_nc_cat=109&ccb=1-7&_nc_ohc=Fv4KNRDs9sAQ7kNvwG3jcHj&_nc_oc=Adn7BVXJSH74X67RSqBuQESLkP9qRsGC0c-SfoRbNWyqOW0q2NFYhisyRlFU1Umad18&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQGJW2f2adZ23ptkwWOa0NVtphRdXz5LQ0nl96pzXhjzRPTZRrYIea8ZDj1BPqMl2wKVRjgY-SqT&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfseJyQDCGJPLoLSwEyfgMacGajxsa9TnBelZzS2BADGxw&oe=698FA8DA,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD058 VAR15 - Pecuarista Planeje 2026 para aumentar,120243601819490427," R$  0,15 ", R$  -   ,0,0,0,0,7,1," R$  21,43 ",0,0,https://www.instagram.com/p/DT25hbGjC_l/,https://scontent.xx.fbcdn.net/v/t45.1600-4/619155770_25735191476100581_4132346431276787716_n.png?_nc_cat=105&ccb=1-7&_nc_ohc=h7NKYCOjDXsQ7kNvwG0uHAZ&_nc_oc=AdkNGd9MuXbyglpN1JfZVJofNWAKGCCl8VLIofUafcIyU0EHzWLrMk_thuI97YFKdsc&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQEkIajyPd9WMULTB0vl1FgA3-8Xau1e_FtgpchE9uJQSrZgR7Wejj3kat8KuW8uSWWbd_CjkNg1&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfsRmDHs_ZjTCbTiCgbSuG15zKZfu1ruo0JdgqY5SUnU9Q&oe=698F87E4,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
28/01/2026,[RA][VENDAS][CA] Imersão Fazenda Lucrativa - Teste,00 - [ADV] Público Aberto - Profissões (Descubra + Planeje),AD058 VAR9 - Empresario Planeje 2026 para aumentar,120243601819520427," R$  0,01 ", R$  -   ,0,0,0,0,2,1," R$  5,00 ",0,0,https://www.instagram.com/p/DT25Y89DNVd/,https://scontent.xx.fbcdn.net/v/t45.1600-4/619210981_25735146012771794_8994200298811818603_n.png?_nc_cat=100&ccb=1-7&_nc_ohc=TQudttcsY44Q7kNvwE_q6sM&_nc_oc=AdnEsvEVdE1v5DrMOaVT2EsrEAaA4L_OPLQ-NggaVLfLuZxywE9nm9Y4eJN26gRW6Uc&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=Ip_0gLSJkKVsR03StFYUhg&_nc_tpa=Q5bMBQHuCvrmgSaw998Psgmwqkl2da7IY9xfK7BbyZAfIhpVWbW5MG9o-rsV8mvxPXSS0WLn1fwO_meY&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AftDKQnHdFEowuYlwWUL4Ms7GwBGFpV3lguAvAG4zhzrsg&oe=698F9D66,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
29/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,02 - Envolvimento - 30D,AD070 - Últimas horas (L5),120239853740120429," R$  54,37 ", R$  -   ,0,0,5,8,4046,"1,37"," R$  13,44 ",0,0,https://www.instagram.com/p/DUA4dofgNrX/,https://scontent.xx.fbcdn.net/v/t45.1600-4/622670854_25789989997287395_7507928655272798125_n.png?_nc_cat=102&ccb=1-7&_nc_ohc=pZnS6Uwr3-gQ7kNvwFfHVDM&_nc_oc=Adkw8AIaIYxogdZEPs-06ODZZDqNxZ6T4JybQd40hkGnqswQ1WTtpoGOoIDbyiE9pZ4&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQFXMQQIzjWb5Ew6QLO6E4RuPPYxj-YSVMrkkkpgcmDjvCan7B-H_2wOwEvytHrJVryZAokj5-xU&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfszEpN1DqhxL8ZFt6XYIS3lf9dJbLh2S76_-jK26tgVHA&oe=698FB936,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
29/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,02 - Envolvimento - 30D,AD071 - Transforme sua fazenda 75% (L5),120239853740140429," R$  11,32 ", R$  -   ,0,0,0,0,1170,"1,34"," R$  9,68 ",0,0,https://www.instagram.com/p/DUEp4VfgM9I/,https://scontent.xx.fbcdn.net/v/t45.1600-4/621192493_25789988257287569_2907374547625609740_n.png?_nc_cat=108&ccb=1-7&_nc_ohc=SirFcSd2PwEQ7kNvwEtCrNY&_nc_oc=AdnGPsKMreNB7jd3alkANCfmZGuw8KYDHOCA1Ao4GM_k7dahl7fTGKUX94o_vJU3SXE&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQGqKG1e379AJZUiWPXRKTs3AtO5Z1emCHovf8GhSqiGtdb7P2WsoGKi0pOcW1AIBFvlZeZv7IAN&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AfuELLMPoFa-vkYVO4hiG_qXxKnPEzjqljq-JBEO1q1OUQ&oe=698FB155,PAUSED,350,0,0, R$  -   , R$  -   , R$  -   , R$  -   , R$  -   
29/01/2026,[RA][VENDAS] Imersão Fazenda Lucrativa - Lotes,02 - Envolvimento - 30D,AD073 - Faltam 3 dias (L6),120239919498720429," R$  184,81 "," R$  161,00 ",2,3,12,32,14261,"2,35"," R$  12,96 ",0,0,https://www.instagram.com/p/DUEuSF-gHFS/,https://scontent.xx.fbcdn.net/v/t45.1600-4/623102899_25803915435894851_7102167412714296178_n.png?_nc_cat=107&ccb=1-7&_nc_ohc=580u66uKpSoQ7kNvwHnoTWE&_nc_oc=AdnJd_lUqKLUGkObYb6HZynShAJXLZV33T6jnx-k0_y6WKuUD1dMekH3dOfQvlKKLZU&_nc_zt=1&_nc_ht=scontent.xx&edm=AOgd6ZUEAAAA&_nc_gid=21WJjViBtSlV5G7zzxZrFQ&_nc_tpa=Q5bMBQEHQth7QBtdLhfGxqO4-AzFUxxplpJ6TcrABFfcCrrGeLeq201ylSuq6HTwYgGc3UTwIraEj1w3&stp=c0.5000x0.5000f_dst-emg0_q75_tt6&ur=4c02d7&_nc_sid=58080a&oh=00_AftfMbNigZiezxpyujy6bjLXR1WBJlTxUW9-QGTM4UaxnA&oe=698F9A83,PAUSED,350,1,1," R$  104,00 "," R$  98,84 "," R$  5,16 "," R$  57,00 "," R$  47,00 "
